Frame;Timestamp;Player Position;Player Rotation;Right Hand Position;Right Hand Rotation;Left Hand Position;Left Hand Rotation;Gaze Vector;Gaze Position;Gaze Object Tag;
0;24-03-2022 19:20:44 899;(5.6436, 0.9544, -1.8403);(0.0245, 0.8540, 0.0753, -0.5142);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0358, 0.1469, 0.9885);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:44 911;(5.6442, 0.9544, -1.8408);(0.0244, 0.8540, 0.0753, -0.5143);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0371, 0.1524, 0.9876);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:44 921;(5.6437, 0.9544, -1.8410);(0.0245, 0.8540, 0.0754, -0.5142);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0338, 0.1539, 0.9875);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:44 932;(5.6453, 0.9543, -1.8416);(0.0248, 0.8543, 0.0754, -0.5137);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0479, 0.1467, 0.9880);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:44 943;(5.6465, 0.9542, -1.8422);(0.0251, 0.8546, 0.0755, -0.5131);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0878, 0.1426, 0.9859);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:44 954;(5.6470, 0.9541, -1.8426);(0.0254, 0.8551, 0.0758, -0.5123);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0834, 0.1378, 0.9869);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:44 965;(5.6476, 0.9540, -1.8431);(0.0256, 0.8554, 0.0760, -0.5117);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0773, 0.1339, 0.9880);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:44 977;(5.6481, 0.9540, -1.8435);(0.0257, 0.8557, 0.0763, -0.5111);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0747, 0.1325, 0.9884);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:44 987;(5.6484, 0.9540, -1.8439);(0.0258, 0.8560, 0.0760, -0.5107);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0831, 0.1404, 0.9866);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:44 999;(5.6490, 0.9539, -1.8443);(0.0259, 0.8564, 0.0755, -0.5102);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0860, 0.1344, 0.9872);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 10;(5.6495, 0.9539, -1.8448);(0.0261, 0.8567, 0.0748, -0.5098);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0853, 0.1480, 0.9853);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 21;(5.6468, 0.9543, -1.8441);(0.0264, 0.8570, 0.0747, -0.5092);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0799, 0.1555, 0.9846);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 32;(5.6473, 0.9543, -1.8445);(0.0268, 0.8573, 0.0747, -0.5086);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0857, 0.1394, 0.9865);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 43;(5.6457, 0.9545, -1.8443);(0.0271, 0.8574, 0.0750, -0.5084);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1155, 0.1152, 0.9866);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 54;(5.6462, 0.9545, -1.8447);(0.0272, 0.8574, 0.0754, -0.5083);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1089, 0.1193, 0.9869);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 65;(5.6435, 0.9547, -1.8442);(0.0269, 0.8573, 0.0760, -0.5085);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1103, 0.1246, 0.9861);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 76;(5.6439, 0.9547, -1.8446);(0.0267, 0.8571, 0.0764, -0.5088);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1133, 0.1091, 0.9875);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 88;(5.6423, 0.9546, -1.8444);(0.0267, 0.8568, 0.0766, -0.5092);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1131, 0.1029, 0.9882);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 99;(5.6427, 0.9545, -1.8448);(0.0269, 0.8567, 0.0764, -0.5094);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1169, 0.1030, 0.9878);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 110;(5.6409, 0.9546, -1.8447);(0.0272, 0.8565, 0.0756, -0.5098);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1173, 0.1096, 0.9870);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 121;(5.6396, 0.9547, -1.8446);(0.0276, 0.8565, 0.0745, -0.5100);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1147, 0.1112, 0.9872);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 132;(5.6399, 0.9545, -1.8450);(0.0283, 0.8564, 0.0734, -0.5103);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1133, 0.1104, 0.9874);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 143;(5.6385, 0.9545, -1.8448);(0.0287, 0.8562, 0.0727, -0.5108);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1170, 0.1007, 0.9880);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 154;(5.6388, 0.9543, -1.8452);(0.0290, 0.8559, 0.0719, -0.5114);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1104, 0.1045, 0.9884);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 165;(5.6368, 0.9544, -1.8449);(0.0291, 0.8556, 0.0712, -0.5119);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1144, 0.1042, 0.9879);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 176;(5.6370, 0.9543, -1.8453);(0.0294, 0.8554, 0.0707, -0.5123);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1105, 0.0998, 0.9888);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 187;(5.6361, 0.9544, -1.8454);(0.0296, 0.8553, 0.0699, -0.5126);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1117, 0.1011, 0.9886);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 198;(5.6360, 0.9544, -1.8457);(0.0298, 0.8552, 0.0692, -0.5128);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1112, 0.1006, 0.9887);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 210;(5.6357, 0.9544, -1.8458);(0.0300, 0.8552, 0.0684, -0.5128);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1196, 0.1101, 0.9867);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 221;(5.6340, 0.9545, -1.8453);(0.0301, 0.8553, 0.0677, -0.5129);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1378, 0.1006, 0.9853);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:20:45 232;(5.6342, 0.9544, -1.8454);(0.0303, 0.8553, 0.0673, -0.5128);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1367, 0.1022, 0.9853);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:20:45 243;(5.6329, 0.9546, -1.8450);(0.0302, 0.8553, 0.0671, -0.5129);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1289, 0.1069, 0.9859);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 254;(5.6331, 0.9546, -1.8450);(0.0301, 0.8552, 0.0672, -0.5130);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1340, 0.1102, 0.9848);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:20:45 265;(5.6317, 0.9547, -1.8445);(0.0300, 0.8551, 0.0674, -0.5132);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1329, 0.0964, 0.9864);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:20:45 277;(5.6318, 0.9548, -1.8445);(0.0298, 0.8551, 0.0680, -0.5132);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1316, 0.1019, 0.9860);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 288;(5.6319, 0.9549, -1.8445);(0.0294, 0.8549, 0.0687, -0.5134);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1327, 0.1043, 0.9856);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:20:45 298;(5.6321, 0.9551, -1.8445);(0.0291, 0.8548, 0.0695, -0.5135);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1334, 0.1061, 0.9854);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:20:45 310;(5.6310, 0.9554, -1.8441);(0.0288, 0.8547, 0.0704, -0.5135);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1331, 0.1053, 0.9855);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:20:45 321;(5.6317, 0.9555, -1.8443);(0.0285, 0.8544, 0.0714, -0.5139);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1325, 0.1052, 0.9856);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:20:45 332;(5.6317, 0.9556, -1.8442);(0.0285, 0.8542, 0.0721, -0.5142);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1335, 0.1048, 0.9855);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:20:45 343;(5.6303, 0.9559, -1.8437);(0.0284, 0.8539, 0.0725, -0.5146);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1330, 0.1048, 0.9855);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:20:45 354;(5.6303, 0.9560, -1.8436);(0.0285, 0.8536, 0.0729, -0.5149);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1317, 0.1020, 0.9860);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:20:45 365;(5.6301, 0.9562, -1.8435);(0.0288, 0.8535, 0.0730, -0.5152);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1307, 0.1059, 0.9857);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:20:45 376;(5.6302, 0.9563, -1.8435);(0.0290, 0.8534, 0.0730, -0.5153);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1288, 0.0992, 0.9867);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:20:45 387;(5.6301, 0.9566, -1.8434);(0.0293, 0.8534, 0.0730, -0.5153);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1306, 0.1019, 0.9862);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:20:45 399;(5.6307, 0.9567, -1.8435);(0.0297, 0.8533, 0.0730, -0.5154);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1292, 0.0983, 0.9867);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:20:45 410;(5.6307, 0.9568, -1.8435);(0.0299, 0.8533, 0.0731, -0.5153);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1247, 0.0969, 0.9874);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 420;(5.6295, 0.9570, -1.8432);(0.0300, 0.8534, 0.0733, -0.5153);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1245, 0.0954, 0.9876);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 432;(5.6295, 0.9570, -1.8432);(0.0302, 0.8535, 0.0735, -0.5151);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.1254, 0.0945, 0.9876);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 443;(5.6291, 0.9571, -1.8431);(0.0302, 0.8536, 0.0737, -0.5149);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0883, 0.0996, 0.9911);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 454;(5.6291, 0.9571, -1.8432);(0.0303, 0.8537, 0.0739, -0.5145);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0475, 0.1061, 0.9932);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 465;(5.6283, 0.9572, -1.8429);(0.0302, 0.8540, 0.0741, -0.5142);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(-0.0201, 0.1151, 0.9931);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 477;(5.6283, 0.9572, -1.8429);(0.0301, 0.8542, 0.0743, -0.5138);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0136, 0.1194, 0.9927);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 488;(5.6297, 0.9570, -1.8436);(0.0301, 0.8543, 0.0743, -0.5136);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0081, 0.1107, 0.9938);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 499;(5.6297, 0.9570, -1.8436);(0.0300, 0.8545, 0.0742, -0.5133);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0113, 0.1093, 0.9939);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 509;(5.6301, 0.9568, -1.8438);(0.0299, 0.8547, 0.0742, -0.5129);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0126, 0.1152, 0.9933);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 521;(5.6309, 0.9568, -1.8441);(0.0301, 0.8549, 0.0740, -0.5127);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0150, 0.1150, 0.9933);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 532;(5.6309, 0.9568, -1.8441);(0.0303, 0.8551, 0.0737, -0.5123);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0127, 0.1182, 0.9929);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 543;(5.6298, 0.9568, -1.8438);(0.0305, 0.8553, 0.0735, -0.5120);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0124, 0.1149, 0.9933);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 554;(5.6298, 0.9568, -1.8438);(0.0307, 0.8554, 0.0730, -0.5118);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0128, 0.1140, 0.9934);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 565;(5.6282, 0.9569, -1.8433);(0.0308, 0.8555, 0.0728, -0.5117);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0105, 0.1155, 0.9932);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 576;(5.6281, 0.9569, -1.8433);(0.0309, 0.8556, 0.0725, -0.5116);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0110, 0.1143, 0.9934);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 587;(5.6287, 0.9570, -1.8434);(0.0311, 0.8556, 0.0723, -0.5116);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0109, 0.1147, 0.9933);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 599;(5.6286, 0.9571, -1.8433);(0.0313, 0.8555, 0.0723, -0.5117);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0108, 0.1152, 0.9933);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 609;(5.6275, 0.9571, -1.8429);(0.0315, 0.8555, 0.0724, -0.5117);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0110, 0.1170, 0.9931);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 621;(5.6276, 0.9572, -1.8429);(0.0317, 0.8554, 0.0724, -0.5119);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0113, 0.1181, 0.9929);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 632;(5.6274, 0.9573, -1.8428);(0.0319, 0.8553, 0.0724, -0.5121);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0113, 0.1182, 0.9929);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 643;(5.6295, 0.9571, -1.8433);(0.0322, 0.8551, 0.0725, -0.5124);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0108, 0.1181, 0.9929);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 654;(5.6294, 0.9572, -1.8432);(0.0324, 0.8550, 0.0726, -0.5125);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0101, 0.1181, 0.9930);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 665;(5.6297, 0.9572, -1.8431);(0.0325, 0.8550, 0.0727, -0.5126);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0100, 0.1179, 0.9930);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 676;(5.6296, 0.9573, -1.8430);(0.0326, 0.8549, 0.0728, -0.5126);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0097, 0.1188, 0.9929);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 687;(5.6298, 0.9573, -1.8430);(0.0328, 0.8549, 0.0729, -0.5126);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0095, 0.1192, 0.9928);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 698;(5.6297, 0.9574, -1.8429);(0.0329, 0.8550, 0.0729, -0.5124);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0107, 0.1183, 0.9929);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 710;(5.6285, 0.9574, -1.8425);(0.0328, 0.8550, 0.0730, -0.5124);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0096, 0.1169, 0.9931);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:45 721;(5.6296, 0.9573, -1.8428);(0.0329, 0.8550, 0.0730, -0.5123);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0093, 0.1170, 0.9931);(0.5770, 2.3200, -4.3700);LookableCube;
