frame;time;player_pos_x;player_pos_y;player_pos_z;player_up_x;player_up_y;player_up_z;rel_r_hand_x;rel_r_hand_y;rel_r_hand_z;r_hand_up_x;r_hand_up_y;r_hand_up_z;gaze_vec_x;gaze_vec_y;gaze_vec_z;gaze_p_x;gaze_p_y;gaze_p_z;obj_tag;gaze_to_screen_x;gaze_to_screen_y;gaze_to_screen_z;obj_interacted_with
3897;08-04-2022 18:07:58 646;-2,0218;1,2868;1,2879;-0,0257;0,9995;0,0189;0,1213;-0,5250;0,4470;-0,2846;0,9532;-0,1017;0,1766;-0,1940;0,9650;-1,9760;1,0710;2,2380;5;965,5273;1.140,1650;0,9261;0
3898;08-04-2022 18:07:58 657;-2,0217;1,2867;1,2880;-0,0256;0,9995;0,0195;0,1216;-0,5246;0,4472;-0,2851;0,9531;-0,1012;0,1759;-0,1916;0,9656;-1,9760;1,0710;2,2380;5;966,4712;1.141,0880;0,9264;0
3899;08-04-2022 18:07:58 668;-2,0217;1,2866;1,2880;-0,0254;0,9995;0,0199;0,1224;-0,5246;0,4473;-0,2850;0,9532;-0,1007;0,1761;-0,1920;0,9655;-1,9760;1,0710;2,2380;5;967,6863;1.141,6690;0,9267;0
3900;08-04-2022 18:07:58 679;-2,0216;1,2865;1,2880;-0,0251;0,9995;0,0205;0,1228;-0,5243;0,4475;-0,2850;0,9533;-0,1005;0,1765;-0,1896;0,9659;-1,9760;1,0710;2,2380;5;968,8109;1.142,5580;0,9270;0
3901;08-04-2022 18:07:58 690;-2,0214;1,2863;1,2880;-0,0248;0,9995;0,0213;0,1232;-0,5238;0,4478;-0,2848;0,9534;-0,0999;0,1761;-0,1905;0,9657;-1,9760;1,0710;2,2380;5;969,5940;1.143,8010;0,9274;0
3902;08-04-2022 18:07:58 701;-2,0214;1,2861;1,2880;-0,0244;0,9995;0,0222;0,1238;-0,5234;0,4483;-0,2848;0,9534;-0,0995;0,1757;-0,1893;0,9661;-1,9760;1,0710;2,2380;5;970,5872;1.145,0330;0,9278;0
3903;08-04-2022 18:07:58 713;-2,0214;1,2860;1,2880;-0,0239;0,9994;0,0232;0,1241;-0,5228;0,4487;-0,2849;0,9534;-0,0993;0,1769;-0,1892;0,9659;-1,9760;1,0710;2,2380;5;971,4340;1.146,4600;0,9281;0
3904;08-04-2022 18:07:58 724;-2,0213;1,2859;1,2880;-0,0235;0,9994;0,0242;0,1244;-0,5221;0,4491;-0,2853;0,9533;-0,0990;0,1761;-0,1886;0,9661;-1,9760;1,0710;2,2380;5;972,3193;1.147,7570;0,9285;0
3905;08-04-2022 18:07:58 735;-2,0214;1,2858;1,2880;-0,0229;0,9994;0,0252;0,1248;-0,5215;0,4496;-0,2854;0,9533;-0,0990;0,1752;-0,1886;0,9663;-1,9760;1,0710;2,2380;5;973,1586;1.149,0480;0,9288;0
3906;08-04-2022 18:07:58 746;-2,0213;1,2856;1,2880;-0,0224;0,9994;0,0260;0,1249;-0,5206;0,4499;-0,2852;0,9533;-0,0994;0,1758;-0,1886;0,9662;-1,9760;1,0710;2,2380;5;973,8948;1.150,2700;0,9291;0
3907;08-04-2022 18:07:58 757;-2,0211;1,2854;1,2880;-0,0219;0,9994;0,0269;0,1249;-0,5199;0,4504;-0,2850;0,9533;-0,0997;0,1753;-0,1886;0,9663;-1,9760;1,0710;2,2380;5;973,9045;1.151,5410;0,9293;0
3908;08-04-2022 18:07:58 768;-2,0210;1,2853;1,2880;-0,0212;0,9994;0,0277;0,1248;-0,5191;0,4508;-0,2849;0,9534;-0,0996;0,1725;-0,1853;0,9674;-1,9760;1,0710;2,2380;5;974,1087;1.152,6090;0,9295;0
3909;08-04-2022 18:07:58 780;-2,0210;1,2852;1,2881;-0,0208;0,9994;0,0286;0,1249;-0,5185;0,4512;-0,2846;0,9534;-0,0997;0,1685;-0,1875;0,9677;-1,9760;1,0710;2,2380;5;974,1193;1.153,7160;0,9296;0
3910;08-04-2022 18:07:58 791;-2,0211;1,2851;1,2881;-0,0204;0,9994;0,0295;0,1249;-0,5179;0,4518;-0,2847;0,9534;-0,0997;0,1236;-0,2135;0,9691;-1,9760;1,0710;2,2380;5;973,7767;1.154,8100;0,9296;0
3911;08-04-2022 18:07:58 801;-2,0209;1,2850;1,2881;-0,0201;0,9993;0,0303;0,1243;-0,5171;0,4521;-0,2849;0,9533;-0,1000;0,0985;-0,2332;0,9674;-1,9760;1,0710;2,2380;5;972,9572;1.155,9580;0,9296;0
3912;08-04-2022 18:07:58 813;-2,0205;1,2848;1,2881;-0,0198;0,9993;0,0313;0,1236;-0,5164;0,4526;-0,2848;0,9534;-0,1001;0,0388;-0,2641;0,9637;-2,5000;0,0000;2,5000;0;393,6886;123,1147;1,0612;0
3913;08-04-2022 18:07:58 824;-2,0203;1,2846;1,2881;-0,0195;0,9993;0,0326;0,1233;-0,5158;0,4534;-0,2844;0,9535;-0,1001;0,0329;-0,2903;0,9564;-2,5000;0,0000;2,5000;0;393,3234;125,9109;1,0622;0
3914;08-04-2022 18:07:58 835;-2,0202;1,2845;1,2881;-0,0191;0,9992;0,0337;0,1227;-0,5151;0,4540;-0,2842;0,9535;-0,1000;0,0388;-0,2970;0,9541;-2,5000;0,0000;2,5000;0;392,6223;127,7952;1,0626;0
3915;08-04-2022 18:07:58 846;-2,0199;1,2843;1,2881;-0,0186;0,9992;0,0347;0,1223;-0,5146;0,4547;-0,2845;0,9535;-0,0999;0,0292;-0,2966;0,9545;-2,5000;0,0000;2,5000;0;392,1468;129,5230;1,0632;0
3916;08-04-2022 18:07:58 857;-2,0201;1,2843;1,2882;-0,0177;0,9992;0,0360;0,1221;-0,5139;0,4556;-0,2847;0,9534;-0,0999;0,0328;-0,3006;0,9532;-2,5000;0,0000;2,5000;0;392,2989;131,5971;1,0640;0
3917;08-04-2022 18:07:58 868;-2,0198;1,2842;1,2882;-0,0169;0,9992;0,0372;0,1216;-0,5131;0,4563;-0,2851;0,9533;-0,0997;0,0124;-0,2889;0,9573;-2,5000;0,0000;2,5000;0;391,9461;133,7343;1,0647;0
3918;08-04-2022 18:07:58 879;-2,0198;1,2841;1,2883;-0,0160;0,9991;0,0384;0,1210;-0,5123;0,4571;-0,2855;0,9532;-0,0992;0,0215;-0,2776;0,9604;-2,5000;0,0000;2,5000;0;391,3012;135,5410;1,0651;0
3919;08-04-2022 18:07:58 890;-2,0194;1,2839;1,2883;-0,0154;0,9991;0,0397;0,1201;-0,5115;0,4579;-0,2855;0,9533;-0,0986;0,0209;-0,2779;0,9604;-2,5000;0,0000;2,5000;0;390,0300;137,5942;1,0656;0
3920;08-04-2022 18:07:58 902;-2,0191;1,2837;1,2882;-0,0146;0,9990;0,0411;0,1196;-0,5106;0,4588;-0,2849;0,9535;-0,0983;0,0229;-0,2799;0,9598;-2,5000;0,0000;2,5000;0;388,8974;139,6243;1,0660;0
3921;08-04-2022 18:07:58 913;-2,0188;1,2834;1,2882;-0,0141;0,9990;0,0426;0,1185;-0,5097;0,4597;-0,2846;0,9536;-0,0979;0,0272;-0,2743;0,9612;-2,5000;0,0000;2,5000;0;387,2816;142,0693;1,0665;0
3922;08-04-2022 18:07:58 924;-2,0184;1,2832;1,2882;-0,0136;0,9989;0,0440;0,1175;-0,5089;0,4606;-0,2847;0,9536;-0,0980;0,0273;-0,2688;0,9628;-2,5000;0,0000;2,5000;0;385,7374;144,4770;1,0670;0
3923;08-04-2022 18:07:58 941;-2,0182;1,2830;1,2882;-0,0131;0,9989;0,0457;0,1164;-0,5079;0,4616;-0,2854;0,9534;-0,0978;0,0282;-0,2663;0,9635;-2,5000;0,0000;2,5000;0;384,1354;147,2088;1,0676;0
3924;08-04-2022 18:07:58 950;-2,0178;1,2828;1,2882;-0,0123;0,9988;0,0473;0,1153;-0,5068;0,4626;-0,2856;0,9533;-0,0983;0,0294;-0,2692;0,9626;-2,5000;0,0000;2,5000;0;382,3350;149,4223;1,0679;0
3925;08-04-2022 18:07:58 959;-2,0176;1,2826;1,2882;-0,0117;0,9987;0,0492;0,1141;-0,5056;0,4638;-0,2857;0,9532;-0,0984;0,0397;-0,2554;0,9660;-2,5000;0,0000;2,5000;0;380,4686;152,4963;1,0686;0
3926;08-04-2022 18:07:58 968;-2,0172;1,2824;1,2882;-0,0107;0,9986;0,0508;0,1132;-0,5045;0,4648;-0,2857;0,9533;-0,0982;0,0310;-0,2540;0,9667;-2,5000;0,0000;2,5000;0;379,2364;155,0964;1,0692;0
3927;08-04-2022 18:07:58 977;-2,0170;1,2822;1,2883;-0,0101;0,9986;0,0529;0,1119;-0,5032;0,4659;-0,2857;0,9533;-0,0981;0,0348;-0,2558;0,9661;-2,5000;0,0000;2,5000;0;377,3420;158,2957;1,0699;0
3928;08-04-2022 18:07:58 988;-2,0166;1,2819;1,2883;-0,0095;0,9985;0,0547;0,1104;-0,5019;0,4670;-0,2854;0,9534;-0,0980;0,0465;-0,2537;0,9662;-2,5000;0,0000;2,5000;0;374,4263;160,7128;1,0700;0
3929;08-04-2022 18:07:58 999;-2,0166;1,2819;1,2884;-0,0089;0,9983;0,0570;0,1095;-0,5009;0,4685;-0,2851;0,9535;-0,0980;0,0323;-0,2566;0,9660;-2,5000;0,0000;2,5000;0;372,0346;164,0454;1,0705;0
3930;08-04-2022 18:07:59 10;-2,0161;1,2816;1,2884;-0,0083;0,9982;0,0591;0,1077;-0,4995;0,4697;-0,2850;0,9535;-0,0982;-0,0110;-0,2732;0,9619;-2,5000;0,0000;2,5000;0;368,6278;166,7728;1,0706;0
3931;08-04-2022 18:07:59 22;-2,0156;1,2813;1,2884;-0,0075;0,9981;0,0614;0,1055;-0,4978;0,4711;-0,2851;0,9534;-0,0985;-0,1046;-0,3249;0,9400;-2,5000;0,0000;2,5000;0;364,3297;169,4330;1,0704;0
3932;08-04-2022 18:07:59 33;-2,0156;1,2812;1,2885;-0,0066;0,9980;0,0636;0,1041;-0,4965;0,4724;-0,2850;0,9534;-0,0989;-0,1310;-0,3554;0,9255;-2,5000;0,0000;2,5000;0;361,2465;172,0903;1,0704;0
3933;08-04-2022 18:07:59 44;-2,0150;1,2809;1,2885;-0,0056;0,9978;0,0662;0,1019;-0,4946;0,4739;-0,2845;0,9535;-0,0995;-0,2032;-0,4033;0,8922;-2,5000;0,0000;2,5000;0;357,6240;175,5099;1,0707;0
3934;08-04-2022 18:07:59 55;-2,0150;1,2807;1,2886;-0,0045;0,9976;0,0686;0,1004;-0,4931;0,4754;-0,2844;0,9535;-0,0996;-0,1987;-0,4162;0,8873;-2,5000;0,0000;2,5000;0;354,1057;178,2415;1,0706;0
3935;08-04-2022 18:07:59 66;-2,0145;1,2804;1,2886;-0,0030;0,9975;0,0712;0,0982;-0,4912;0,4768;-0,2846;0,9535;-0,0995;-0,1839;-0,4147;0,8912;-2,5000;0,0000;2,5000;0;351,0313;181,5750;1,0710;0
3936;08-04-2022 18:07:59 77;-2,0143;1,2802;1,2886;-0,0015;0,9973;0,0736;0,0970;-0,4899;0,4785;-0,2849;0,9534;-0,0994;-0,1865;-0,4077;0,8939;-2,5000;0,0000;2,5000;0;348,0363;184,3236;1,0712;0
3937;08-04-2022 18:07:59 89;-2,0138;1,2799;1,2886;0,0002;0,9971;0,0761;0,0952;-0,4881;0,4801;-0,2845;0,9535;-0,0993;-0,2277;-0,4076;0,8843;-2,5000;0,0000;2,5000;0;344,8467;187,2953;1,0713;0
3938;08-04-2022 18:07:59 99;-2,0138;1,2797;1,2887;0,0017;0,9969;0,0784;0,0940;-0,4867;0,4816;-0,2841;0,9536;-0,0994;-0,2253;-0,3882;0,8936;-2,5000;0,0000;2,5000;0;341,7261;189,4540;1,0711;0
3939;08-04-2022 18:07:59 110;-2,0139;1,2796;1,2889;0,0033;0,9967;0,0809;0,0927;-0,4851;0,4832;-0,2846;0,9535;-0,0993;-0,2128;-0,3905;0,8957;-2,5000;0,0000;2,5000;0;339,3760;192,4658;1,0715;0
3940;08-04-2022 18:07:59 121;-2,0133;1,2793;1,2889;0,0049;0,9965;0,0830;0,0908;-0,4835;0,4845;-0,2851;0,9533;-0,0994;-0,1903;-0,3905;0,9007;-2,5000;0,0000;2,5000;0;335,5879;194,1985;1,0710;0
3941;08-04-2022 18:07:59 133;-2,0133;1,2791;1,2891;0,0067;0,9963;0,0853;0,0898;-0,4819;0,4859;-0,2854;0,9532;-0,0994;-0,1946;-0,3828;0,9031;-2,5000;0,0000;2,5000;0;333,7023;196,9814;1,0714;0
3942;08-04-2022 18:07:59 144;-2,0128;1,2788;1,2891;0,0085;0,9961;0,0874;0,0881;-0,4805;0,4873;-0,2852;0,9533;-0,0991;-0,1912;-0,3785;0,9056;-2,5000;0,0000;2,5000;0;330,3295;198,8145;1,0710;0
3943;08-04-2022 18:07:59 155;-2,0126;1,2787;1,2892;0,0103;0,9959;0,0897;0,0868;-0,4790;0,4887;-0,2854;0,9533;-0,0988;-0,1746;-0,3768;0,9097;-2,5000;0,0000;2,5000;0;327,9620;201,4018;1,0712;0
3944;08-04-2022 18:07:59 166;-2,0121;1,2784;1,2892;0,0121;0,9957;0,0917;0,0854;-0,4776;0,4900;-0,2857;0,9533;-0,0984;-0,1819;-0,3700;0,9110;-2,5000;0,0000;2,5000;0;325,0228;203,1135;1,0710;0
3945;08-04-2022 18:07:59 177;-2,0121;1,2782;1,2893;0,0136;0,9955;0,0937;0,0842;-0,4763;0,4913;-0,2859;0,9532;-0,0981;-0,1807;-0,3630;0,9141;-2,5000;0,0000;2,5000;0;322,5920;205,1443;1,0709;0
3946;08-04-2022 18:07:59 188;-2,0121;1,2782;1,2896;0,0149;0,9953;0,0956;0,0831;-0,4752;0,4924;-0,2858;0,9533;-0,0978;-0,1831;-0,3625;0,9138;-2,5000;0,0000;2,5000;0;320,0675;206,8508;1,0707;0
3947;08-04-2022 18:07:59 199;-2,0117;1,2779;1,2896;0,0162;0,9951;0,0973;0,0820;-0,4743;0,4936;-0,2860;0,9532;-0,0976;-0,1745;-0,3633;0,9152;-2,5000;0,0000;2,5000;0;316,7125;208,3512;1,0702;0
3948;08-04-2022 18:07:59 210;-2,0114;1,2778;1,2898;0,0172;0,9949;0,0990;0,0805;-0,4732;0,4945;-0,2863;0,9532;-0,0976;-0,1721;-0,3704;0,9128;-2,5000;0,0000;2,5000;0;313,5360;209,5928;1,0697;0
3949;08-04-2022 18:07:59 222;-2,0110;1,2776;1,2898;0,0184;0,9947;0,1007;0,0791;-0,4720;0,4954;-0,2862;0,9531;-0,0981;-0,1666;-0,3627;0,9169;-2,5000;0,0000;2,5000;0;310,2012;210,9299;1,0692;0
3950;08-04-2022 18:07:59 233;-2,0109;1,2775;1,2900;0,0194;0,9945;0,1024;0,0780;-0,4709;0,4964;-0,2862;0,9531;-0,0986;-0,1694;-0,3645;0,9157;-2,5000;0,0000;2,5000;0;307,8964;212,7768;1,0691;0
3951;08-04-2022 18:07:59 243;-2,0105;1,2773;1,2900;0,0207;0,9943;0,1041;0,0765;-0,4696;0,4972;-0,2862;0,9531;-0,0989;-0,1615;-0,3578;0,9197;-2,5000;0,0000;2,5000;0;305,1005;214,4292;1,0688;0
3952;08-04-2022 18:07:59 255;-2,0108;1,2772;1,2902;0,0218;0,9942;0,1058;0,0757;-0,4685;0,4983;-0,2861;0,9531;-0,0987;-0,1763;-0,3525;0,9190;-2,5000;0,0000;2,5000;0;302,7348;215,7321;1,0684;0
3953;08-04-2022 18:07:59 266;-2,0103;1,2770;1,2902;0,0227;0,9939;0,1075;0,0741;-0,4675;0,4992;-0,2861;0,9531;-0,0984;-0,1656;-0,3479;0,9228;-2,5000;0,0000;2,5000;0;299,7499;217,4930;1,0682;0
3954;08-04-2022 18:07:59 277;-2,0104;1,2769;1,2904;0,0237;0,9937;0,1093;0,0730;-0,4664;0,5002;-0,2860;0,9532;-0,0981;-0,1623;-0,3449;0,9245;-2,5000;0,0000;2,5000;0;297,0586;219,2993;1,0679;0
3955;08-04-2022 18:07:59 289;-2,0100;1,2767;1,2904;0,0248;0,9935;0,1111;0,0716;-0,4652;0,5012;-0,2859;0,9533;-0,0978;-0,1588;-0,3371;0,9279;-2,5000;0,0000;2,5000;0;294,2307;221,1954;1,0677;0
3956;08-04-2022 18:07:59 299;-2,0100;1,2765;1,2906;0,0257;0,9933;0,1126;0,0706;-0,4641;0,5021;-0,2854;0,9534;-0,0976;-0,1531;-0,3373;0,9288;-2,5000;0,0000;2,5000;0;291,9164;222,8685;1,0675;0
3957;08-04-2022 18:07:59 310;-2,0098;1,2763;1,2906;0,0266;0,9931;0,1142;0,0696;-0,4629;0,5030;-0,2854;0,9534;-0,0979;-0,1490;-0,3381;0,9292;-2,5000;0,0000;2,5000;0;289,7730;224,8465;1,0675;0
3958;08-04-2022 18:07:59 322;-2,0095;1,2760;1,2907;0,0275;0,9929;0,1159;0,0684;-0,4618;0,5038;-0,2860;0,9532;-0,0984;-0,1482;-0,3286;0,9328;-2,5000;0,0000;2,5000;0;287,1389;226,8506;1,0674;0
3959;08-04-2022 18:07:59 333;-2,0094;1,2759;1,2908;0,0285;0,9926;0,1177;0,0675;-0,4607;0,5047;-0,2863;0,9531;-0,0986;-0,1370;-0,3415;0,9298;-2,5000;0,0000;2,5000;0;285,3745;229,0263;1,0676;0
3960;08-04-2022 18:07:59 345;-2,0091;1,2757;1,2908;0,0292;0,9924;0,1194;0,0662;-0,4596;0,5055;-0,2863;0,9531;-0,0985;-0,1398;-0,3238;0,9357;-2,5000;0,0000;2,5000;0;283,1489;231,4747;1,0677;0
3961;08-04-2022 18:07:59 356;-2,0091;1,2756;1,2910;0,0299;0,9922;0,1210;0,0652;-0,4586;0,5064;-0,2862;0,9531;-0,0984;-0,1345;-0,3351;0,9325;-2,5000;0,0000;2,5000;0;280,7261;233,1372;1,0675;0
3962;08-04-2022 18:07:59 366;-2,0088;1,2754;1,2910;0,0308;0,9920;0,1224;0,0639;-0,4575;0,5069;-0,2858;0,9533;-0,0981;-0,1685;-0,3503;0,9214;-2,5000;0,0000;2,5000;0;278,7282;234,7843;1,0674;0
3963;08-04-2022 18:07:59 378;-2,0081;1,2752;1,2910;0,0315;0,9918;0,1238;0,0622;-0,4563;0,5075;-0,2851;0,9535;-0,0979;-0,1425;-0,3158;0,9381;-2,5000;0,0000;2,5000;0;275,5824;236,0712;1,0670;0
3964;08-04-2022 18:07:59 390;-2,0079;1,2750;1,2910;0,0320;0,9917;0,1249;0,0610;-0,4556;0,5081;-0,2854;0,9534;-0,0977;-0,1306;-0,3265;0,9361;-2,5000;0,0000;2,5000;0;272,7994;236,9461;1,0664;0
3965;08-04-2022 18:07:59 401;-2,0077;1,2748;1,2910;0,0325;0,9915;0,1260;0,0600;-0,4546;0,5086;-0,2858;0,9533;-0,0978;-0,1279;-0,3221;0,9380;-2,5000;0,0000;2,5000;0;271,1747;238,3858;1,0664;0
3966;08-04-2022 18:07:59 412;-2,0076;1,2748;1,2911;0,0332;0,9913;0,1271;0,0593;-0,4540;0,5091;-0,2861;0,9532;-0,0978;-0,1259;-0,3299;0,9356;-2,5000;0,0000;2,5000;0;269,6467;239,4249;1,0662;0
3967;08-04-2022 18:07:59 423;-2,0073;1,2746;1,2911;0,0338;0,9912;0,1277;0,0582;-0,4532;0,5093;-0,2862;0,9531;-0,0982;-0,1241;-0,3163;0,9405;-2,5000;0,0000;2,5000;0;267,5426;239,5084;1,0656;0
3968;08-04-2022 18:07:59 434;-2,0071;1,2745;1,2913;0,0344;0,9911;0,1289;0,0572;-0,4525;0,5098;-0,2861;0,9531;-0,0983;-0,1513;-0,3441;0,9266;-2,5000;0,0000;2,5000;0;265,0892;240,3461;1,0651;0
3969;08-04-2022 18:07:59 446;-2,0068;1,2744;1,2913;0,0352;0,9909;0,1299;0,0556;-0,4513;0,5100;-0,2856;0,9532;-0,0986;-0,1602;-0,3825;0,9100;-2,5000;0,0000;2,5000;0;262,9025;241,1023;1,0646;0
3970;08-04-2022 18:07:59 457;-2,0068;1,2742;1,2915;0,0359;0,9907;0,1310;0,0545;-0,4504;0,5105;-0,2857;0,9532;-0,0986;-0,1571;-0,3948;0,9052;-2,5000;0,0000;2,5000;0;260,2721;241,7453;1,0639;0
3971;08-04-2022 18:07:59 468;-2,0066;1,2740;1,2915;0,0370;0,9905;0,1321;0,0535;-0,4495;0,5112;-0,2861;0,9531;-0,0986;-0,1674;-0,3946;0,9035;-2,5000;0,0000;2,5000;0;258,1928;242,4156;1,0635;0
3972;08-04-2022 18:07:59 479;-2,0065;1,2739;1,2916;0,0380;0,9903;0,1333;0,0526;-0,4484;0,5117;-0,2862;0,9531;-0,0988;-0,1671;-0,3986;0,9018;-2,5000;0,0000;2,5000;0;256,8066;243,7819;1,0635;0
3973;08-04-2022 18:07:59 490;-2,0060;1,2737;1,2915;0,0391;0,9901;0,1350;0,0513;-0,4472;0,5125;-0,2863;0,9530;-0,0989;-0,1604;-0,4002;0,9023;-2,5000;0,0000;2,5000;0;255,3053;246,4376;1,0640;0
3974;08-04-2022 18:07:59 501;-2,0058;1,2735;1,2915;0,0400;0,9898;0,1366;0,0507;-0,4462;0,5133;-0,2863;0,9530;-0,0989;-0,1602;-0,3954;0,9044;-2,5000;0,0000;2,5000;0;254,6445;248,9972;1,0646;0
3975;08-04-2022 18:07:59 512;-2,0055;1,2733;1,2915;0,0407;0,9896;0,1380;0,0498;-0,4452;0,5140;-0,2860;0,9531;-0,0988;-0,1560;-0,3893;0,9078;-2,5000;0,0000;2,5000;0;253,4393;251,3488;1,0651;0
3976;08-04-2022 18:07:59 524;-2,0053;1,2731;1,2915;0,0415;0,9894;0,1395;0,0494;-0,4443;0,5147;-0,2856;0,9533;-0,0984;-0,1535;-0,3894;0,9082;-2,5000;0,0000;2,5000;0;253,2031;254,0202;1,0659;0
3977;08-04-2022 18:07:59 535;-2,0052;1,2729;1,2916;0,0425;0,9891;0,1410;0,0490;-0,4432;0,5153;-0,2861;0,9531;-0,0982;-0,1609;-0,3928;0,9054;-2,5000;0,0000;2,5000;0;253,4187;256,9591;1,0669;0
3978;08-04-2022 18:07:59 546;-2,0051;1,2727;1,2916;0,0432;0,9888;0,1426;0,0489;-0,4423;0,5161;-0,2866;0,9530;-0,0980;-0,1584;-0,3666;0,9168;-2,5000;0,0000;2,5000;0;254,1605;260,5684;1,0683;0
3979;08-04-2022 18:07:59 556;-2,0053;1,2726;1,2918;0,0438;0,9885;0,1444;0,0485;-0,4411;0,5167;-0,2864;0,9531;-0,0978;-0,1442;-0,3797;0,9138;-2,5000;0,0000;2,5000;0;255,3697;264,5929;1,0700;0
3980;08-04-2022 18:07:59 568;-2,0054;1,2725;1,2919;0,0442;0,9883;0,1462;0,0485;-0,4401;0,5174;-0,2860;0,9533;-0,0975;-0,0863;-0,3808;0,9206;-2,5000;0,0000;2,5000;0;257,2595;269,3659;1,0722;0
3981;08-04-2022 18:07:59 579;-2,0054;1,2722;1,2920;0,0447;0,9879;0,1482;0,0489;-0,4390;0,5181;-0,2859;0,9533;-0,0974;0,0144;-0,3698;0,9290;-1,9770;0,6420;2,2010;8;811,6781;806,5473;0,9243;0
3982;08-04-2022 18:07:59 590;-2,0056;1,2720;1,2921;0,0449;0,9876;0,1504;0,0494;-0,4377;0,5189;-0,2859;0,9533;-0,0972;0,0576;-0,3777;0,9241;-1,9770;0,6420;2,2010;8;813,6168;810,2502;0,9258;0
3983;08-04-2022 18:07:59 601;-2,0057;1,2718;1,2923;0,0454;0,9873;0,1524;0,0501;-0,4363;0,5195;-0,2863;0,9532;-0,0976;0,0655;-0,3920;0,9176;-1,9770;0,6420;2,2010;8;816,1721;813,7654;0,9273;0
3984;08-04-2022 18:07:59 612;-2,0058;1,2716;1,2924;0,0461;0,9869;0,1548;0,0515;-0,4348;0,5203;-0,2869;0,9529;-0,0981;0,0802;-0,3987;0,9135;-1,9770;0,6420;2,2010;8;819,8895;818,0130;0,9293;0
3985;08-04-2022 18:07:59 623;-2,0060;1,2714;1,2926;0,0468;0,9865;0,1571;0,0530;-0,4332;0,5211;-0,2867;0,9529;-0,0986;0,0657;-0,4077;0,9108;-1,9770;0,6420;2,2010;8;823,7638;822,1135;0,9313;0
3986;08-04-2022 18:07:59 634;-2,0062;1,2712;1,2928;0,0476;0,9861;0,1593;0,0546;-0,4317;0,5218;-0,2866;0,9530;-0,0987;0,0614;-0,4012;0,9139;-1,9770;0,6420;2,2010;8;827,7663;826,1890;0,9333;0
3987;08-04-2022 18:07:59 646;-2,0064;1,2709;1,2930;0,0481;0,9857;0,1616;0,0566;-0,4303;0,5224;-0,2865;0,9530;-0,0986;0,0815;-0,4067;0,9099;-1,9770;0,6420;2,2010;8;832,7800;830,3428;0,9356;0
3988;08-04-2022 18:07:59 657;-2,0065;1,2707;1,2931;0,0485;0,9853;0,1640;0,0587;-0,4289;0,5231;-0,2865;0,9530;-0,0982;0,0997;-0,4046;0,9090;-1,9770;0,6420;2,2010;8;837,9400;834,8900;0,9380;0
3989;08-04-2022 18:07:59 668;-2,0069;1,2703;1,2934;0,0490;0,9849;0,1663;0,0609;-0,4274;0,5238;-0,2859;0,9532;-0,0980;0,1091;-0,4005;0,9098;-1,9770;0,6420;2,2010;8;843,1678;839,1803;0,9402;0
3990;08-04-2022 18:07:59 679;-2,0072;1,2701;1,2936;0,0492;0,9844;0,1688;0,0634;-0,4259;0,5244;-0,2855;0,9533;-0,0982;0,1082;-0,3887;0,9150;-1,9770;0,6420;2,2010;8;849,0425;843,7171;0,9428;0
3991;08-04-2022 18:07:59 690;-2,0075;1,2698;1,2938;0,0496;0,9840;0,1712;0,0659;-0,4244;0,5250;-0,2855;0,9533;-0,0985;0,1043;-0,3962;0,9122;-1,9770;0,6420;2,2010;8;855,0611;848,1765;0,9453;0
3992;08-04-2022 18:07:59 701;-2,0079;1,2695;1,2940;0,0501;0,9836;0,1734;0,0685;-0,4229;0,5254;-0,2859;0,9531;-0,0989;0,1044;-0,3950;0,9127;-1,9770;0,6420;2,2010;8;861,3915;852,3716;0,9478;0
3993;08-04-2022 18:07:59 712;-2,0086;1,2694;1,2943;0,0504;0,9831;0,1758;0,0714;-0,4215;0,5261;-0,2862;0,9530;-0,0991;0,1003;-0,3907;0,9150;-1,9770;0,6420;2,2010;8;867,8472;856,7220;0,9503;0
3994;08-04-2022 18:07:59 723;-2,0090;1,2692;1,2946;0,0507;0,9828;0,1777;0,0741;-0,4204;0,5264;-0,2861;0,9531;-0,0989;0,1018;-0,3882;0,9159;-1,9770;0,6420;2,2010;8;874,1490;860,4347;0,9527;0
3995;08-04-2022 18:07:59 734;-2,0099;1,2690;1,2950;0,0507;0,9824;0,1798;0,0772;-0,4194;0,5268;-0,2859;0,9532;-0,0986;0,1004;-0,3907;0,9150;-1,9770;0,6420;2,2010;8;880,5883;864,0867;0,9549;0
3996;08-04-2022 18:07:59 745;-2,0103;1,2688;1,2952;0,0505;0,9821;0,1817;0,0803;-0,4187;0,5273;-0,2858;0,9533;-0,0982;0,0975;-0,3772;0,9210;-1,9770;0,6420;2,2010;8;886,7915;867,6436;0,9571;0
3997;08-04-2022 18:07:59 757;-2,0107;1,2686;1,2956;0,0502;0,9817;0,1839;0,0834;-0,4178;0,5276;-0,2862;0,9531;-0,0979;0,0970;-0,3678;0,9248;-1,9770;0,6420;2,2010;8;893,3396;871,5901;0,9595;0
3998;08-04-2022 18:07:59 768;-2,0115;1,2685;1,2960;0,0501;0,9813;0,1860;0,0871;-0,4168;0,5277;-0,2864;0,9531;-0,0977;0,0952;-0,3644;0,9264;-1,9770;0,6420;2,2010;8;901,3887;875,3698;0,9620;0
