frame;time;player_pos_x;player_pos_y;player_pos_z;player_up_x;player_up_y;player_up_z;rel_r_hand_x;rel_r_hand_y;rel_r_hand_z;r_hand_up_x;r_hand_up_y;r_hand_up_z;gaze_vec_x;gaze_vec_y;gaze_vec_z;gaze_p_x;gaze_p_y;gaze_p_z;obj_tag;gaze_to_screen_x;gaze_to_screen_y;gaze_to_screen_z;obj_interacted_with
375;08-04-2022 16:09:02 587;-2,1516;1,3067;1,3767;-0,3032;0,9466;0,1096;0,5549;-0,2135;0,1092;0,2676;0,9339;-0,2371;-0,0513;-0,1932;0,9798;0,0000;0,0000;0,0000;0;1.692,9950;2.547,5250;-1,8541;0
376;08-04-2022 16:09:02 598;-2,1518;1,3052;1,3773;-0,3136;0,9421;0,1186;0,5554;-0,2082;0,1109;0,2661;0,9344;-0,2366;-0,0416;-0,1807;0,9827;0,0000;0,0000;0,0000;0;1.692,4050;2.580,4020;-1,8281;0
377;08-04-2022 16:09:02 609;-2,1523;1,3036;1,3780;-0,3231;0,9377;0,1275;0,5557;-0,2030;0,1118;0,2649;0,9348;-0,2367;-0,0557;-0,1519;0,9868;0,0000;0,0000;0,0000;0;1.691,7490;2.612,2450;-1,8035;0
378;08-04-2022 16:09:02 620;-2,1526;1,3022;1,3787;-0,3309;0,9338;0,1361;0,5564;-0,1991;0,1121;0,2648;0,9348;-0,2367;-0,0486;-0,1480;0,9878;0,0000;0,0000;0,0000;0;1.689,6590;2.640,3960;-1,7824;0
379;08-04-2022 16:09:02 631;-2,1526;1,3008;1,3794;-0,3378;0,9301;0,1443;0,5564;-0,1941;0,1134;0,2652;0,9349;-0,2360;-0,0645;-0,1221;0,9904;0,0000;0,0000;0,0000;0;1.686,2690;2.666,2870;-1,7635;0
380;08-04-2022 16:09:02 643;-2,1528;1,2994;1,3802;-0,3443;0,9265;0,1518;0,5563;-0,1898;0,1146;0,2670;0,9347;-0,2344;-0,0761;-0,1088;0,9911;0,0000;0,0000;0,0000;0;1.682,3490;2.690,2980;-1,7464;0
381;08-04-2022 16:09:02 654;-2,1528;1,2979;1,3809;-0,3493;0,9237;0,1575;0,5558;-0,1862;0,1161;0,2688;0,9346;-0,2331;-0,0834;-0,1110;0,9903;0,0000;0,0000;0,0000;0;1.677,8480;2.708,0290;-1,7341;0
382;08-04-2022 16:09:02 665;-2,1530;1,2967;1,3816;-0,3544;0,9208;0,1631;0,5555;-0,1833;0,1172;0,2703;0,9345;-0,2317;-0,0855;-0,0998;0,9913;0,0000;0,0000;0,0000;0;1.673,3600;2.726,6580;-1,7215;0
383;08-04-2022 16:09:02 675;-2,1531;1,2956;1,3824;-0,3593;0,9180;0,1680;0,5552;-0,1806;0,1185;0,2712;0,9345;-0,2304;-0,0884;-0,0629;0,9941;0,0000;0,0000;0,0000;0;1.669,0890;2.744,0200;-1,7098;0
384;08-04-2022 16:09:02 687;-2,1533;1,2946;1,3832;-0,3644;0,9150;0,1734;0,5548;-0,1777;0,1195;0,2724;0,9345;-0,2292;-0,0849;-0,0625;0,9944;0,0000;0,0000;0,0000;0;1.664,9400;2.763,0960;-1,6969;0
385;08-04-2022 16:09:02 698;-2,1534;1,2935;1,3842;-0,3693;0,9118;0,1796;0,5548;-0,1747;0,1201;0,2732;0,9346;-0,2280;-0,0831;-0,0599;0,9947;0,0000;0,0000;0,0000;0;1.659,3750;2.782,8440;-1,6839;0
386;08-04-2022 16:09:02 710;-2,1532;1,2923;1,3851;-0,3740;0,9085;0,1866;0,5545;-0,1707;0,1220;0,2735;0,9347;-0,2271;-0,0760;-0,0513;0,9958;0,0000;0,0000;0,0000;0;1.651,2210;2.802,9230;-1,6712;0
387;08-04-2022 16:09:02 721;-2,1530;1,2911;1,3860;-0,3787;0,9049;0,1944;0,5542;-0,1658;0,1241;0,2732;0,9349;-0,2267;-0,0751;-0,0369;0,9965;0,0000;0,0000;0,0000;0;1.641,7320;2.824,3770;-1,6578;0
388;08-04-2022 16:09:02 731;-2,1528;1,2901;1,3870;-0,3831;0,9012;0,2024;0,5538;-0,1611;0,1268;0,2729;0,9349;-0,2268;-0,0619;-0,0463;0,9970;0,0000;0,0000;0,0000;0;1.629,5310;2.845,2180;-1,6454;0
389;08-04-2022 16:09:02 742;-2,1524;1,2892;1,3879;-0,3873;0,8975;0,2110;0,5533;-0,1560;0,1300;0,2720;0,9351;-0,2273;-0,0849;-0,0266;0,9960;0,0000;0,0000;0,0000;0;1.615,3020;2.866,0810;-1,6334;0
390;08-04-2022 16:09:02 754;-2,1519;1,2881;1,3889;-0,3911;0,8940;0,2189;0,5526;-0,1513;0,1331;0,2711;0,9351;-0,2281;-0,0725;-0,0214;0,9971;0,0000;0,0000;0,0000;0;1.601,6380;2.885,1770;-1,6224;0
391;08-04-2022 16:09:02 765;-2,1515;1,2873;1,3901;-0,3945;0,8906;0,2263;0,5518;-0,1476;0,1361;0,2701;0,9349;-0,2302;-0,0711;-0,0112;0,9974;0,0000;0,0000;0,0000;0;1.586,9050;2.902,6730;-1,6127;0
392;08-04-2022 16:09:02 776;-2,1508;1,2862;1,3913;-0,3972;0,8875;0,2335;0,5510;-0,1436;0,1393;0,2701;0,9346;-0,2315;-0,0580;0,0060;0,9983;0,0000;0,0000;0,0000;0;1.571,5100;2.917,9150;-1,6044;0
393;08-04-2022 16:09:02 787;-2,1502;1,2853;1,3926;-0,3994;0,8846;0,2408;0,5496;-0,1392;0,1428;0,2712;0,9337;-0,2338;-0,0734;0,0029;0,9973;0,0000;0,0000;0,0000;0;1.554,4580;2.931,3500;-1,5976;0
394;08-04-2022 16:09:02 798;-2,1495;1,2844;1,3942;-0,4006;0,8820;0,2482;0,5479;-0,1349;0,1468;0,2728;0,9328;-0,2356;-0,1131;-0,0170;0,9934;0,0000;0,0000;0,0000;0;1.535,1940;2.942,0180;-1,5929;0
395;08-04-2022 16:09:02 809;-2,1488;1,2836;1,3958;-0,4014;0,8792;0,2565;0,5461;-0,1302;0,1510;0,2744;0,9319;-0,2374;-0,1733;-0,0311;0,9844;-5,0000;0,0000;2,5000;0;1.298,1240;1.467,1170;3,2966;0
396;08-04-2022 16:09:02 820;-2,1479;1,2828;1,3976;-0,4017;0,8766;0,2650;0,5439;-0,1252;0,1559;0,2753;0,9311;-0,2392;-0,2197;-0,0436;0,9746;-5,0000;0,0000;2,5000;0;1.283,8970;1.471,7410;3,2975;0
397;08-04-2022 16:09:02 832;-2,1469;1,2822;1,3994;-0,4014;0,8738;0,2745;0,5417;-0,1201;0,1617;0,2749;0,9306;-0,2415;-0,2597;0,0092;0,9656;-5,0000;0,0000;2,5000;0;1.267,8210;1.476,0520;3,2982;0
398;08-04-2022 16:09:02 842;-2,1457;1,2816;1,4014;-0,4002;0,8711;0,2846;0,5385;-0,1142;0,1686;0,2728;0,9306;-0,2439;-0,3088;-0,0427;0,9501;-5,0000;0,0000;2,5000;0;1.249,9010;1.479,7960;3,2984;0
399;08-04-2022 16:09:02 854;-2,1445;1,2809;1,4034;-0,3981;0,8686;0,2951;0,5355;-0,1085;0,1754;0,2711;0,9304;-0,2466;-0,3001;-0,0489;0,9526;-5,0000;0,0000;2,5000;0;1.231,1240;1.482,7980;3,2979;0
400;08-04-2022 16:09:02 864;-2,1431;1,2803;1,4057;-0,3943;0,8666;0,3058;0,5313;-0,1024;0,1831;0,2688;0,9302;-0,2500;-0,2930;-0,0584;0,9543;-5,0000;0,0000;2,5000;0;1.209,8210;1.484,1770;3,2968;0
401;08-04-2022 16:09:02 876;-2,1423;1,2799;1,4081;-0,3897;0,8649;0,3162;0,5266;-0,0967;0,1917;0,2664;0,9299;-0,2534;-0,2918;-0,0353;0,9558;-5,0000;0,0000;2,5000;0;1.185,6670;1.484,3190;3,2941;0
402;08-04-2022 16:09:02 887;-2,1410;1,2795;1,4108;-0,3846;0,8635;0,3263;0,5214;-0,0919;0,2009;0,2647;0,9296;-0,2566;-0,2861;-0,0220;0,9579;-5,0000;0,0000;2,5000;0;1.159,6540;1.483,9070;3,2897;0
403;08-04-2022 16:09:02 898;-2,1391;1,2793;1,4135;-0,3784;0,8628;0,3353;0,5145;-0,0874;0,2126;0,2631;0,9290;-0,2601;-0,2585;-0,0278;0,9656;-5,0000;0,0000;2,5000;0;1.128,8680;1.481,7800;3,2833;0
404;08-04-2022 16:09:02 909;-2,1369;1,2792;1,4164;-0,3713;0,8628;0,3431;0,5069;-0,0841;0,2247;0,2618;0,9283;-0,2640;-0,2285;-0,0171;0,9734;-5,0000;0,0000;2,5000;0;1.096,4360;1.478,2670;3,2743;0
405;08-04-2022 16:09:02 920;-2,1346;1,2791;1,4194;-0,3635;0,8635;0,3497;0,4980;-0,0816;0,2380;0,2607;0,9276;-0,2677;-0,2091;-0,0224;0,9776;-5,0000;0,0000;2,5000;0;1.060,4850;1.473,3580;3,2612;0
406;08-04-2022 16:09:02 931;-2,1330;1,2790;1,4227;-0,3564;0,8640;0,3556;0,4890;-0,0802;0,2501;0,2601;0,9267;-0,2713;-0,1917;-0,0250;0,9811;-5,0000;0,0000;2,5000;0;1.024,7090;1.468,9020;3,2440;0
407;08-04-2022 16:09:02 942;-2,1303;1,2789;1,4257;-0,3463;0,8669;0,3585;0,4772;-0,0800;0,2665;0,2595;0,9259;-0,2745;-0,1317;-0,0291;0,9908;-5,0000;0,0000;2,5000;0;978,5377;1.459,8280;3,2189;0
408;08-04-2022 16:09:02 954;-2,1275;1,2795;1,4287;-0,3411;0,8658;0,3661;0,4652;-0,0787;0,2836;0,2590;0,9253;-0,2770;-0,1075;-0,0181;0,9940;-5,0000;0,0000;2,5000;0;930,5255;1.458,6930;3,1859;0
409;08-04-2022 16:09:02 965;-2,1240;1,2797;1,4315;-0,3350;0,8660;0,3712;0,4516;-0,0775;0,3002;0,2583;0,9248;-0,2793;-0,0777;-0,0181;0,9968;-5,0000;0,0000;2,5000;0;882,6255;1.455,5490;3,1493;0
410;08-04-2022 16:09:02 975;-2,1205;1,2800;1,4340;-0,3313;0,8652;0,3764;0,4367;-0,0770;0,3180;0,2578;0,9245;-0,2809;-0,0418;-0,0084;0,9991;-5,0000;0,0000;2,5000;0;829,3280;1.455,4390;3,1029;0
411;08-04-2022 16:09:02 987;-2,1169;1,2804;1,4366;-0,3245;0,8650;0,3828;0,4219;-0,0760;0,3344;0,2565;0,9246;-0,2816;-0,0171;-0,0339;0,9993;-2,6840;0,5640;2,1820;7;1.352,7430;1.231,6680;1,1624;0
412;08-04-2022 16:09:02 998;-2,1128;1,2807;1,4390;-0,3185;0,8649;0,3879;0,4055;-0,0754;0,3511;0,2552;0,9250;-0,2816;0,0209;-0,0485;0,9986;-2,6840;0,5640;2,1820;7;1.303,3950;1.232,8650;1,1678;0
413;08-04-2022 16:09:03 9;-2,1086;1,2809;1,4413;-0,3116;0,8652;0,3929;0,3885;-0,0751;0,3667;0,2560;0,9250;-0,2808;0,0888;-0,0417;0,9952;-2,6840;0,5640;2,1820;7;1.255,3610;1.232,8790;1,1707;0
414;08-04-2022 16:09:03 20;-2,1040;1,2814;1,4436;-0,3033;0,8655;0,3986;0,3709;-0,0749;0,3825;0,2576;0,9247;-0,2804;0,1067;-0,0354;0,9937;-2,6840;0,5640;2,1820;7;1.205,2920;1.232,3190;1,1716;0
415;08-04-2022 16:09:03 31;-2,0996;1,2820;1,4457;-0,2944;0,8665;0,4030;0,3522;-0,0751;0,3972;0,2616;0,9240;-0,2790;0,0321;-0,0259;0,9991;-2,6840;0,5640;2,1820;7;1.156,0490;1.229,7210;1,1698;0
416;08-04-2022 16:09:03 42;-2,0948;1,2825;1,4478;-0,2852;0,8675;0,4075;0,3329;-0,0754;0,4108;0,2662;0,9230;-0,2780;-0,0290;-0,0194;0,9994;-5,0000;0,0000;2,5000;0;460,6120;1.427,1630;2,7090;0
417;08-04-2022 16:09:03 53;-2,0896;1,2831;1,4495;-0,2744;0,8688;0,4121;0,3122;-0,0753;0,4247;0,2702;0,9222;-0,2768;-0,0569;-0,0325;0,9978;-2,5000;0,0000;2,5000;0;1.298,7180;991,0581;1,6077;0
418;08-04-2022 16:09:03 64;-2,0845;1,2838;1,4513;-0,2635;0,8700;0,4167;0,2911;-0,0761;0,4376;0,2725;0,9221;-0,2749;-0,0868;-0,0161;0,9961;-2,5000;0,0000;2,5000;0;1.251,6040;990,9990;1,6107;0
419;08-04-2022 16:09:03 76;-2,0794;1,2845;1,4530;-0,2519;0,8716;0,4205;0,2692;-0,0765;0,4495;0,2735;0,9222;-0,2734;-0,1290;0,0107;0,9916;-2,5000;0,0000;2,5000;0;1.204,8380;988,9694;1,6101;0
420;08-04-2022 16:09:03 87;-2,0741;1,2851;1,4543;-0,2390;0,8733;0,4246;0,2468;-0,0768;0,4607;0,2727;0,9228;-0,2722;-0,1506;0,0368;0,9879;-2,5000;0,0000;2,5000;0;1.158,3920;985,9758;1,6066;0
421;08-04-2022 16:09:03 98;-2,0689;1,2857;1,4557;-0,2264;0,8748;0,4284;0,2250;-0,0773;0,4702;0,2725;0,9230;-0,2716;-0,1736;-0,0060;0,9848;-2,5000;0,0000;2,5000;0;1.113,0480;982,3006;1,6002;0
422;08-04-2022 16:09:03 109;-2,0635;1,2863;1,4566;-0,2130;0,8763;0,4321;0,2031;-0,0775;0,4790;0,2707;0,9238;-0,2709;-0,2535;-0,0199;0,9671;-1,9760;1,0710;2,2380;5;1.634,2360;1.555,0220;0,7537;0
423;08-04-2022 16:09:03 120;-2,0580;1,2869;1,4576;-0,1984;0,8779;0,4358;0,1827;-0,0783;0,4866;0,2698;0,9242;-0,2705;-0,3098;-0,0076;0,9508;-1,9760;1,0710;2,2380;5;1.573,6920;1.557,8470;0,7651;0
424;08-04-2022 16:09:03 131;-2,0526;1,2874;1,4582;-0,1824;0,8798;0,4389;0,1614;-0,0784;0,4933;0,2685;0,9246;-0,2701;-0,3577;0,0293;0,9334;-1,9760;1,0710;2,2380;5;1.514,9770;1.560,3450;0,7748;0
425;08-04-2022 16:09:03 143;-2,0471;1,2880;1,4588;-0,1654;0,8819;0,4414;0,1407;-0,0788;0,4988;0,2679;0,9248;-0,2700;-0,4025;-0,0272;0,9150;-2,5000;0,0000;2,5000;0;939,1451;954,8922;1,5505;0
426;08-04-2022 16:09:03 153;-2,0414;1,2886;1,4590;-0,1479;0,8841;0,4433;0,1192;-0,0791;0,5038;0,2674;0,9251;-0,2697;-0,3960;-0,0726;0,9154;-2,5000;0,0000;2,5000;0;895,1625;943,9944;1,5320;0
427;08-04-2022 16:09:03 164;-2,0358;1,2891;1,4590;-0,1308;0,8860;0,4448;0,0985;-0,0796;0,5079;0,2667;0,9253;-0,2696;-0,4573;-0,0443;0,8882;-2,5000;0,0000;2,5000;0;851,7656;932,3264;1,5122;0
428;08-04-2022 16:09:03 175;-2,0307;1,2895;1,4590;-0,1146;0,8874;0,4465;0,0788;-0,0800;0,5110;0,2650;0,9258;-0,2696;-0,4303;-0,0627;0,9005;-2,5000;0,0000;2,5000;0;808,7938;920,9634;1,4913;0
429;08-04-2022 16:09:03 186;-2,0253;1,2897;1,4588;-0,0992;0,8884;0,4482;0,0597;-0,0798;0,5135;0,2615;0,9270;-0,2689;-0,4580;-0,0956;0,8838;-2,5000;0,0000;2,5000;0;766,8940;909,8875;1,4702;0
430;08-04-2022 16:09:03 198;-2,0200;1,2899;1,4586;-0,0835;0,8892;0,4498;0,0408;-0,0794;0,5148;0,2586;0,9280;-0,2683;-0,4919;-0,1078;0,8639;-2,5000;0,0000;2,5000;0;725,1312;898,0289;1,4480;0
431;08-04-2022 16:09:03 209;-2,0148;1,2903;1,4582;-0,0675;0,8900;0,4509;0,0232;-0,0793;0,5159;0,2546;0,9292;-0,2678;-0,5080;-0,1342;0,8508;-1,2840;0,6340;2,1570;9;1.847,1730;1.032,2600;1,0088;0
432;08-04-2022 16:09:03 220;-2,0095;1,2904;1,4577;-0,0500;0,8908;0,4516;0,0065;-0,0790;0,5164;0,2511;0,9301;-0,2682;-0,5295;-0,1596;0,8331;-1,2840;0,6340;2,1570;9;1.801,3130;1.052,1630;1,0277;0
433;08-04-2022 16:09:03 231;-2,0041;1,2903;1,4569;-0,0318;0,8919;0,4512;-0,0101;-0,0786;0,5162;0,2468;0,9309;-0,2694;-0,5309;-0,1665;0,8309;-2,5000;0,0000;2,5000;0;603,7914;853,9951;1,3780;0
434;08-04-2022 16:09:03 242;-1,9990;1,2902;1,4562;-0,0141;0,8925;0,4509;-0,0258;-0,0780;0,5152;0,2410;0,9317;-0,2716;-0,5607;-0,1840;0,8073;-2,5000;0,0000;2,5000;0;564,3993;837,4857;1,3540;0
435;08-04-2022 16:09:03 253;-1,9942;1,2901;1,4554;0,0036;0,8930;0,4500;-0,0403;-0,0777;0,5141;0,2353;0,9326;-0,2738;-0,5605;-0,2078;0,8016;-2,5000;0,0000;2,5000;0;524,9966;819,6102;1,3296;0
436;08-04-2022 16:09:03 265;-1,9896;1,2898;1,4545;0,0217;0,8931;0,4494;-0,0531;-0,0767;0,5130;0,2292;0,9331;-0,2772;-0,5867;-0,2433;0,7723;-2,5000;0,0000;2,5000;0;488,0699;802,3444;1,3066;0
437;08-04-2022 16:09:03 276;-1,9845;1,2893;1,4535;0,0399;0,8928;0,4486;-0,0660;-0,0755;0,5110;0,2236;0,9334;-0,2807;-0,5240;-0,1866;0,8310;-2,5000;0,0000;2,5000;0;450,9615;784,5505;1,2837;0
438;08-04-2022 16:09:03 286;-1,9799;1,2889;1,4524;0,0576;0,8924;0,4476;-0,0771;-0,0739;0,5091;0,2192;0,9332;-0,2846;-0,5129;-0,1734;0,8407;-2,5000;0,0000;2,5000;0;416,0316;766,9626;1,2621;0
439;08-04-2022 16:09:03 298;-1,9752;1,2884;1,4514;0,0746;0,8918;0,4462;-0,0885;-0,0730;0,5068;0,2150;0,9333;-0,2875;-0,4868;-0,1675;0,8573;-2,5000;0,0000;2,5000;0;379,4346;748,1342;1,2395;0
440;08-04-2022 16:09:03 308;-1,9709;1,2879;1,4501;0,0909;0,8912;0,4443;-0,0985;-0,0718;0,5045;0,2117;0,9333;-0,2901;-0,4700;-0,1565;0,8687;-2,5000;0,0000;2,5000;0;343,8907;728,9747;1,2177;0
441;08-04-2022 16:09:03 320;-1,9665;1,2873;1,4490;0,1066;0,8907;0,4418;-0,1083;-0,0711;0,5018;0,2100;0,9330;-0,2924;-0,4305;-0,1446;0,8909;-2,5000;0,0000;2,5000;0;307,0625;708,1871;1,1951;0
442;08-04-2022 16:09:03 331;-1,9621;1,2867;1,4479;0,1217;0,8905;0,4385;-0,1171;-0,0708;0,4988;0,2093;0,9323;-0,2948;-0,4010;-0,1217;0,9080;-2,5000;0,0000;2,5000;0;270,5689;685,7313;1,1727;0
443;08-04-2022 16:09:03 342;-1,9577;1,2862;1,4468;0,1365;0,8901;0,4349;-0,1252;-0,0706;0,4961;0,2099;0,9311;-0,2982;-0,3861;-0,1122;0,9156;-2,5000;0,0000;2,5000;0;232,4834;661,7461;1,1495;0
444;08-04-2022 16:09:03 353;-1,9534;1,2856;1,4456;0,1508;0,8896;0,4312;-0,1336;-0,0704;0,4926;0,2093;0,9300;-0,3022;-0,3479;-0,0910;0,9331;-2,5000;0,0000;2,5000;0;193,0687;636,9962;1,1262;0
445;08-04-2022 16:09:03 364;-1,9491;1,2849;1,4443;0,1645;0,8886;0,4282;-0,1411;-0,0696;0,4892;0,2082;0,9284;-0,3077;-0,3308;-0,0794;0,9404;-2,5000;0,0000;2,5000;0;154,9813;613,9479;1,1045;0
446;08-04-2022 16:09:03 376;-1,9452;1,2841;1,4425;0,1782;0,8875;0,4250;-0,1487;-0,0683;0,4855;0,2055;0,9271;-0,3135;-0,2713;-0,0649;0,9603;-2,5000;0,0000;2,5000;0;117,1864;590,5397;1,0834;0
447;08-04-2022 16:09:03 387;-1,9409;1,2831;1,4408;0,1916;0,8858;0,4226;-0,1556;-0,0668;0,4819;0,2021;0,9258;-0,3194;-0,2606;-0,0541;0,9639;-2,5000;0,0000;2,5000;0;80,9679;569,3848;1,0641;0
448;08-04-2022 16:09:03 398;-1,9369;1,2822;1,4392;0,2046;0,8841;0,4201;-0,1620;-0,0661;0,4788;0,1982;0,9248;-0,3248;-0,2531;-0,0420;0,9665;-2,5000;0,0000;2,5000;0;43,1400;546,9299;1,0443;0
449;08-04-2022 16:09:03 409;-1,9337;1,2815;1,4376;0,2167;0,8827;0,4170;-0,1679;-0,0657;0,4758;0,1926;0,9247;-0,3284;-0,1978;-0,0429;0,9793;-2,5000;0,0000;2,5000;0;6,2984;523,5350;1,0252;0
450;08-04-2022 16:09:03 420;-1,9300;1,2807;1,4359;0,2293;0,8811;0,4135;-0,1740;-0,0656;0,4726;0,1877;0,9249;-0,3306;-0,1865;-0,0427;0,9815;-2,5000;0,0000;2,5000;0;-31,7703;498,2915;1,0057;0
451;08-04-2022 16:09:03 431;-1,9268;1,2801;1,4340;0,2413;0,8798;0,4095;-0,1798;-0,0659;0,4700;0,1839;0,9256;-0,3309;-0,1695;-0,0422;0,9846;-2,5000;0,0000;2,5000;0;-68,2267;472,4095;0,9872;0
452;08-04-2022 16:09:03 442;-1,9233;1,2793;1,4322;0,2537;0,8783;0,4052;-0,1857;-0,0664;0,4674;0,1822;0,9260;-0,3307;-0,2740;-0,0659;0,9595;-2,5000;0,0000;2,5000;0;-105,5756;444,8951;0,9686;0
453;08-04-2022 16:09:03 454;-1,9201;1,2786;1,4303;0,2660;0,8772;0,3998;-0,1911;-0,0672;0,4650;0,1808;0,9263;-0,3306;-0,3251;-0,0925;0,9411;0,0000;0,0000;0,0000;0;4.173,2500;-144,0465;0,8358;0
454;08-04-2022 16:09:03 465;-1,9168;1,2778;1,4285;0,2784;0,8760;0,3938;-0,1972;-0,0683;0,4623;0,1822;0,9263;-0,3298;-0,3256;-0,1232;0,9374;0,0000;0,0000;0,0000;0;4.024,8970;-27,7456;0,8791;0
455;08-04-2022 16:09:03 475;-1,9135;1,2772;1,4265;0,2905;0,8751;0,3872;-0,2024;-0,0698;0,4598;0,1814;0,9264;-0,3298;-0,4773;-0,1081;0,8721;0,0000;0,0000;0,0000;0;3.896,8220;73,9972;0,9199;0
456;08-04-2022 16:09:03 486;-1,9108;1,2767;1,4245;0,3020;0,8745;0,3796;-0,2074;-0,0720;0,4582;0,1802;0,9271;-0,3286;-0,3831;-0,0578;0,9219;0,0000;0,0000;0,0000;0;3.784,3440;164,7859;0,9590;0
457;08-04-2022 16:09:03 498;-1,9076;1,2762;1,4225;0,3129;0,8743;0,3712;-0,2122;-0,0749;0,4565;0,1778;0,9280;-0,3274;-0,3579;-0,0370;0,9330;0,0000;0,0000;0,0000;0;3.686,1470;244,5857;0,9955;0
458;08-04-2022 16:09:03 509;-1,9048;1,2759;1,4206;0,3234;0,8741;0,3625;-0,2172;-0,0779;0,4547;0,1751;0,9291;-0,3258;-0,3255;-0,0716;0,9428;0,0000;0,0000;0,0000;0;3.590,6130;319,7482;1,0333;0
459;08-04-2022 16:09:03 520;-1,9017;1,2756;1,4186;0,3326;0,8742;0,3539;-0,2224;-0,0811;0,4531;0,1706;0,9306;-0,3238;-0,3191;-0,0331;0,9471;0,0000;0,0000;0,0000;0;3.503,0200;384,7670;1,0695;0
460;08-04-2022 16:09:03 531;-1,8990;1,2753;1,4168;0,3409;0,8742;0,3458;-0,2276;-0,0840;0,4513;0,1655;0,9322;-0,3218;-0,2995;-0,0141;0,9540;0,0000;0,0000;0,0000;0;3.421,0230;443,1341;1,1052;0
461;08-04-2022 16:09:03 542;-1,8961;1,2750;1,4147;0,3479;0,8742;0,3388;-0,2327;-0,0865;0,4499;0,1612;0,9334;-0,3205;-0,2741;-0,0119;0,9616;0,0000;0,0000;0,0000;0;3.347,2200;491,7864;1,1384;0
462;08-04-2022 16:09:03 553;-1,8940;1,2748;1,4127;0,3546;0,8740;0,3323;-0,2372;-0,0886;0,4487;0,1574;0,9347;-0,3188;-0,2724;-0,0128;0,9621;0,0000;0,0000;0,0000;0;3.278,6190;536,4714;1,1709;0
463;08-04-2022 16:09:03 564;-1,8916;1,2745;1,4106;0,3611;0,8738;0,3259;-0,2415;-0,0904;0,4479;0,1551;0,9354;-0,3178;-0,2565;-0,0155;0,9664;0,0000;0,0000;0,0000;0;3.216,7740;577,0944;1,2015;0
464;08-04-2022 16:09:03 576;-1,8889;1,2742;1,4084;0,3675;0,8735;0,3194;-0,2460;-0,0923;0,4466;0,1545;0,9357;-0,3173;-0,2266;0,0161;0,9738;0,0000;0,0000;0,0000;0;3.159,6940;614,6963;1,2308;0
465;08-04-2022 16:09:03 587;-1,8865;1,2740;1,4064;0,3737;0,8735;0,3120;-0,2505;-0,0944;0,4451;0,1551;0,9354;-0,3177;-0,1907;0,0026;0,9816;0,0000;0,0000;0,0000;0;3.104,9430;651,0197;1,2603;0
466;08-04-2022 16:09:03 597;-1,8840;1,2739;1,4044;0,3794;0,8737;0,3044;-0,2550;-0,0969;0,4436;0,1550;0,9354;-0,3178;-0,1810;0,0006;0,9835;0,0000;0,0000;0,0000;0;3.055,0260;683,8257;1,2880;0
467;08-04-2022 16:09:03 608;-1,8816;1,2738;1,4025;0,3846;0,8741;0,2967;-0,2596;-0,0992;0,4416;0,1553;0,9349;-0,3191;-0,1486;0,0085;0,9889;0,0000;0,0000;2,5000;0;1.284,0660;1.342,7260;2,5198;0
468;08-04-2022 16:09:03 620;-1,8791;1,2736;1,4006;0,3895;0,8744;0,2892;-0,2643;-0,1016;0,4395;0,1539;0,9346;-0,3208;-0,1419;0,0098;0,9898;0,0000;0,0000;2,5000;0;1.269,1500;1.342,9010;2,5201;0
469;08-04-2022 16:09:03 631;-1,8776;1,2735;1,3989;0,3937;0,8751;0,2814;-0,2683;-0,1035;0,4376;0,1527;0,9341;-0,3228;-0,1408;0,0027;0,9900;0,0000;0,0000;0,0000;0;2.918,1310;768,7237;1,3687;0
470;08-04-2022 16:09:03 642;-1,8753;1,2734;1,3971;0,3973;0,8757;0,2743;-0,2727;-0,1055;0,4352;0,1512;0,9336;-0,3247;-0,1360;0,0028;0,9907;0,0000;0,0000;0,0000;0;2.879,5960;790,9435;1,3923;0
471;08-04-2022 16:09:03 653;-1,8735;1,2735;1,3954;0,4002;0,8766;0,2674;-0,2766;-0,1075;0,4332;0,1500;0,9332;-0,3266;-0,0951;0,0299;0,9950;0,0000;0,0000;2,5000;0;1.228,8690;1.339,7010;2,5193;0
472;08-04-2022 16:09:03 664;-1,8716;1,2737;1,3936;0,4027;0,8774;0,2608;-0,2803;-0,1093;0,4316;0,1492;0,9323;-0,3295;-0,1184;0,0122;0,9929;0,0000;0,0000;0,0000;0;2.811,5060;827,7875;1,4355;0
473;08-04-2022 16:09:03 675;-1,8696;1,2739;1,3919;0,4043;0,8786;0,2542;-0,2839;-0,1114;0,4295;0,1486;0,9312;-0,3330;-0,1937;0,0823;0,9776;0,0000;0,0000;0,0000;0;2.783,4210;842,0271;1,4535;0
474;08-04-2022 16:09:03 686;-1,8681;1,2742;1,3904;0,4062;0,8798;0,2470;-0,2870;-0,1132;0,4274;0,1485;0,9295;-0,3376;-0,2231;0,1098;0,9686;0,0000;0,0000;0,0000;0;2.756,0800;856,8592;1,4718;0
475;08-04-2022 16:09:03 697;-1,8662;1,2745;1,3888;0,4079;0,8812;0,2391;-0,2903;-0,1155;0,4249;0,1484;0,9277;-0,3424;-0,2475;0,1390;0,9588;0,0000;0,0000;0,0000;0;2.732,3480;870,9844;1,4879;0
476;08-04-2022 16:09:03 709;-1,8646;1,2749;1,3873;0,4097;0,8826;0,2305;-0,2931;-0,1178;0,4227;0,1478;0,9260;-0,3474;-0,3359;0,1914;0,9222;2,5000;0,0000;2,2500;0;1.537,2510;1.580,7930;4,3749;0
